address,lat,lon
1e Kekerstraat 165,52.3135522,4.981549
1e Kekerstraat 41,52.3141525,4.9810156
Anna Blamansingel 23,52.3159403,4.9456117
Kolfschotenstraat 254,52.3161759,4.9684579
Anna Blamansingel 82,52.3162673,4.9465615
Brentanostraat 162,52.3166678,4.9457785
Brentanostraat 154,52.3166683,4.9457791
Frissenstein 801,52.3166936,4.9525112
Brentanostraat 136,52.3167759,4.9456905
Krimpertplein 10,52.316777,4.9681151
Kloekhorststraat 307,52.3168019,4.9675721
Kloekhorststraat 273,52.316893,4.9678938
Kloekhorststraat 279,52.3168932,4.9679525
Kloekhorststraat 269,52.3169021,4.9679231
Kloekhorststraat 235,52.3171206,4.9686696
Kolfschotenstraat 8,52.3172009,4.9711028
Anna Blamansingel 234,52.3172212,4.9493531
Fleerde 905,52.3177361,4.954921
Kikkenstein 3440,52.3178074,4.9723291
Kikkenstein 3344,52.3181138,4.9725756
Boeninlaan 397,52.318427,4.9448824
Boris Pasternakstraat 307,52.318518,4.9430638
Barbusselaan 410,52.3185376,4.9457459
Kleiburg 624,52.3187748,4.9790021
Kleiburg 428,52.3187852,4.9793879
Boeninlaan 297,52.3189371,4.9442906
Barbusselaan 340,52.3189408,4.945361
Kleiburg 19-C,52.3190351,4.978383
Kleiburg 615,52.3192326,4.9781494
Kleiburg 513,52.3193661,4.9779911
Alfred Döblinstraat 110,52.31971,4.9443865
Kleiburg 808,52.3198171,4.9779947
Demerarastraat 9,52.3198998,4.9503135
Boeninlaan 179,52.3199581,4.9433271
Bijlmerdreef 899,52.320181,4.9674815
Bijlmerdreef 830,52.3202761,4.965659
Bijlmerdreef 848,52.3203462,4.9659105
Barbusselaan 201,52.3204122,4.9445986
Bijlmerdreef 920,52.3207823,4.9671388
Bernard Shawsingel 142,52.3209984,4.9451355
Barbusselaan 79,52.3211737,4.9439457
Grubbehoeve 721,52.3214555,4.9771643
Bernard Shawsingel 56,52.3215,4.9446758
Bijlmerdreef 1101,52.3218706,4.9725405
Glitterstraat 102,52.321876,4.9792582
Annie Romeinplein 31,52.3221519,4.9706609
Bijlmerdreef 1200,52.3223801,4.9717437
Bijlmerdreef 1202,52.3223891,4.9717583
Emmeline Pankhurststraat 16,52.3226056,4.9649725
Galantstraat 37,52.3226458,4.9782093
Develstein 60,52.3227917,4.9561586
Efua Sutherlandstraat 39,52.3227946,4.9669581
Develstein 42-C,52.3228409,4.9559712
3-kamer appartement (Bouwnr. 310),52.322843033333335,4.9561176
2-kamer appartement (Bouwnr. 321),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 325),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 315),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 323),52.322843033333335,4.9561176
2-kamer appartement (Bouwnr. 305),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 311),52.322843033333335,4.9561176
2-kamer appartement (Bouwnr. 317),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 326),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 316),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 308),52.322843033333335,4.9561176
2-kamer appartement (Bouwnr. 304),52.322843033333335,4.9561176
stadswoning (Bouwnr. 302),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 309),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 330),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 331),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 314),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 307),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 312),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 329),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 328),52.322843033333335,4.9561176
2-kamer appartement (Bouwnr. 320),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 306),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 322),52.322843033333335,4.9561176
2-kamer appartement (Bouwnr. 319),52.322843033333335,4.9561176
2-kamer appartement (Bouwnr. 318),52.322843033333335,4.9561176
stadswoning (Bouwnr. 301),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 327),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 324),52.322843033333335,4.9561176
3-kamer appartement (Bouwnr. 313),52.322843033333335,4.9561176
Develstein 42-F,52.3228965,4.956223
Dostojevskisingel 69,52.3235752,4.9466061
Gouden Leeuw 136,52.3237029,4.9747674
Dickenslaan 142,52.324001,4.9453256
Charlotte Brontéstraat 22,52.3240708,4.9447529
Chestertonlaan 185,52.3242883,4.9476404
Chestertonlaan 177,52.3243869,4.947566
Groenhoven 256,52.3244576,4.9767765
Dostojevskisingel 223,52.3245016,4.9492663
Groenhoven 114,52.3245222,4.9771904
Chestertonlaan 157,52.3245389,4.9474033
Gouden Leeuw 448,52.3245918,4.974363
Van Boshuizenstraat 521,52.3246051,4.8766413
Van Boshuizenstraat 299,52.3246998,4.8818772
Van Boshuizenstraat 295,52.3247082,4.8818772
Dostojevskisingel 285,52.32471,4.9498366
Bolestein 526,52.3248889,4.8593144
Charlotte Brontéstraat 130,52.3249156,4.947165
Dantestraat 276,52.324989,4.9499804
Daniël Defoelaan 120,52.3250359,4.948073
Ter Boede 2-3,52.3250971,4.8781618
Charlotte Brontéstraat 180,52.3250972,4.9477065
Chestertonlaan 102,52.3251185,4.9461359
Kanteel 42,52.325147,4.8813731
Chestertonlaan 73,52.3254435,4.9465141
Daniël Defoelaan 137,52.3254596,4.9484209
Chestertonlaan 67,52.3254882,4.946455
Dalsteindreef 154,52.3255009,4.9450016
Daniël Defoelaan 131,52.3255041,4.9483178
Groenhoven 421,52.3255168,4.9767013
Groenhoven 449,52.3255437,4.9767892
Dalsteindreef 200,52.3256284,4.9453523
Kastelenstraat 307-3,52.3256888,4.8695291
Kastelenstraat 297-3,52.3256894,4.869691
Giessenburg 36,52.3257122,4.8748686
Groenhoven 515,52.3257677,4.9766701
Bolestein 264,52.3258274,4.8581593
Onsenoort 44,52.3258457,4.8829203
Onsenoort 20,52.3258544,4.8828615
Onsenoort 22,52.3258545,4.8828617
Groenhoven 607,52.3260099,4.9765796
Rietnesse 5-H,52.3261556,4.8776353
Groenhoven 840,52.3261775,4.9756543
Groenhoven 735,52.3262149,4.9760498
Bolestein 160,52.3264885,4.8592954
Amstelveenseweg 942-2,52.3265154,4.8572561
Bouvigne 16-3,52.326564,4.8848188
Van Heenvlietlaan 256-C,52.326601,4.8819396
Van Heenvlietlaan 264-C,52.3266121,4.8818965
Van Heenvlietlaan 280-B,52.326645,4.8819185
Van Heenvlietlaan 228-D,52.3268683,4.8820372
Van Heenvlietlaan 276-E,52.3268976,4.8819908
Van Heenvlietlaan 242-F,52.3269474,4.8818935
Van Heenvlietlaan 274-H,52.3270016,4.881892
Amstelveenseweg 914-H,52.3272884,4.8572174
Backershagen 79,52.3274331,4.8758462
Van Nijenrodeweg 858,52.3274506,4.8695235
Van Nijenrodeweg 743,52.327491,4.8705644
Van Nijenrodeweg 618,52.3274938,4.8732492
Van Nijenrodeweg 673,52.3274943,4.8712978
Van Nijenrodeweg 733,52.3274998,4.8705058
Van Nijenrodeweg 736,52.3274998,4.8705206
Van Nijenrodeweg 511,52.3275075,4.8743491
Van Nijenrodeweg 402,52.3275377,4.8771653
Backershagen 1,52.3275409,4.8758303
Van Nijenrodeweg 226,52.3275546,4.8790135
Van Nijenrodeweg 232,52.3275549,4.8790577
Van Nijenrodeweg 209,52.3275802,4.8828857
Van Nijenrodeweg 156,52.3275816,4.8832088
Van Nijenrodeweg 173,52.3275819,4.8832521
Van Nijenrodeweg 167,52.327582,4.8832378
Van Nijenrodeweg 164,52.3275822,4.8832238
Van Nijenrodeweg 137,52.3275835,4.8836336
Van Nijenrodeweg 185,52.3275888,4.8828127
Rondeel 12,52.327619,4.8814479
Rupelmonde 87,52.3280258,4.8593507
Beysterveld 123,52.3280712,4.8884695
Nijenburg 40,52.3284856,4.8657849
Rupelmonde 65,52.3285021,4.859345
Wildenborch 77,52.3296506,4.8711262
Slangenburg 79,52.329681,4.8739866
Onstein 188,52.3297688,4.8693791
Onstein 178,52.3298321,4.8694664
Willem van Weldammelaan 89,52.3298982,4.8764047
Willem van Weldammelaan 93,52.3298983,4.876434
Kiefskamp 23,52.3300716,4.8728671
Weerdestein 166,52.3300854,4.8887252
Weerdestein 128,52.330087,4.889063
Slangenburg 14,52.3304351,4.8737872
Gijsbrecht van IJselsteinstraat 219,52.3305462,4.870397
Gijsbrecht van IJselsteinstraat 231,52.3305633,4.8702061
Weerdestein 49,52.3309306,4.8887746
Weerdestein 41,52.3309317,4.8890393
Nedersticht 246,52.3309332,4.8829211
Weerdestein 77,52.3309468,4.8883492
Nedersticht 70,52.3309509,4.8858968
Doddendaal 175,52.3309599,4.874588
Onstein 82,52.331054,4.8693788
Valkhof 145,52.3310604,4.8708458
Geervliet 93,52.3312645,4.8806288
Geervliet 87,52.3313094,4.8806283
Loevestein 123,52.3313247,4.8737475
Havikshorst 128,52.3313254,4.8843692
Geervliet 63,52.3314177,4.8807151
Geervliet 29,52.3317678,4.8806231
Arent Janszoon Ernststraat 23,52.3317946,4.8890585
Havikshorst 143,52.3317951,4.8849213
Arent Janszoon Ernststraat 95,52.3318018,4.8887061
Arent Janszoon Ernststraat 239,52.3318081,4.8816496
Geervliet 21,52.3318307,4.8806224
Arent Janszoon Ernststraat 673,52.3318923,4.8730521
Arent Janszoon Ernststraat 727-C,52.3319011,4.8729354
Oldengaarde 115,52.3319064,4.8836146
Dikninge 85,52.3319184,4.8864457
Dikninge 119,52.3319277,4.8865342
Arent Janszoon Ernststraat 727-A,52.3319412,4.8731809
Oldengaarde 45,52.3322563,4.8834637
Kotterspad 35,52.3322621,4.856014
Valkhof 39,52.3322648,4.8708465
Kranenburg 22,52.3322937,4.8817027
Van Leijenberghlaan 2-H,52.3327937,4.8788361
Gaffelaarspad 35,52.3331952,4.8556654
Ennemaborg 159,52.3333631,4.8712445
Schierstins 125,52.333387,4.874692
Frieslandstraat 173,52.3333938,4.8762471
Ennemaborg 107,52.3334112,4.8719775
Schierstins 153,52.3334119,4.8742076
De Klencke 89-C,52.3334624,4.8856576
De Klencke 95-D,52.3334858,4.8855807
De Klencke 93-B,52.333498,4.8857386
Crack-State 47,52.3340604,4.8787043
Wedderborg 27,52.3340663,4.8738185
Matenesse-hof 24,52.3341543,4.8817258
Schierstins 16,52.3342947,4.8746669
Hogewerf 36,52.3344524,4.8799909
Krooswijkhof 35,52.33447,4.8820009
Krooswijkhof 41,52.3344946,4.8814429
De Boelelaan 351,52.3347162,4.87654
De Boelelaan 225,52.3347222,4.8779191
De Boelelaan 263,52.3347381,4.8774347
Tommaso Albinonistraat 126,52.3352383,4.8873185
Tommaso Albinonistraat 72,52.3352649,4.8873185
George Gershwinlaan 83-B,52.3356881,4.8765406
Leo Smitstraat 63,52.3358148,4.8752733
George Gershwinlaan 247,52.33585,4.8726977
George Gershwinlaan 207,52.3358504,4.8727855
George Gershwinlaan 201,52.3358505,4.8728002
George Gershwinlaan 199,52.3358506,4.8728153
George Gershwinlaan 131,52.3358513,4.8729766
George Gershwinlaan 46,52.3360737,4.8717761
Rosy Wertheimstraat 79,52.3360997,4.8765094
Rosy Wertheimstraat 69,52.336151,4.8766201
Rosy Wertheimstraat 39,52.33616,4.8766374
Gustav Mahlerplein 199,52.3362038,4.8736476
Gustav Mahlerplein 209,52.3362039,4.8736328
Gustav Mahlerplein 195,52.3362042,4.8736474
Gustav Mahlerplein 203,52.3362044,4.8736325
Leonard Bernsteinstraat 70-A,52.3363754,4.8721835
Gustav Mahlerlaan 343,52.336434,4.8754243
Gustav Mahlerlaan 341,52.3364352,4.8755203
Gustav Mahlerlaan 19-F,52.3364592,4.8763383
Gustav Mahlerlaan 533-E,52.3364634,4.8720552
Gustav Mahlerlaan 389,52.3364832,4.8756545
Gustav Mahlerlaan 541-B,52.3364873,4.8718185
Gustav Mahlerlaan 537-C,52.3364902,4.87192
Gustav Mahlerlaan 11-A,52.3365415,4.8766515
Gustav Mahlerlaan 278,52.3369024,4.8708219
Gustav Mahlerlaan 162,52.3369131,4.8712032
Gustav Mahlerlaan 108,52.3369228,4.8713792
Gustav Mahlerlaan 86,52.3369231,4.8714526
Gustav Mahlerlaan 72,52.3369233,4.8714966
Claude Debussylaan 227,52.3372624,4.8710087
Claude Debussylaan 199,52.3372715,4.871038
Gaasterlandstraat 40,52.3377311,4.8967508
Gaasterlandstraat 228,52.3378127,4.8941563
Rademakerstraat 632,52.3378718,4.9140061
Rademakerstraat 636,52.3379146,4.913877
Rademakerstraat 638,52.3379359,4.9138125
Kruysweerstraat 255,52.3379702,4.9154757
Meermontkade 296,52.3382078,4.9134546
Zuidelijke Wandelweg 139,52.3382358,4.8941167
Zinranapad 39,52.3385277,4.918290185714286
Zinranapad 235,52.3385277,4.918290185714286
Zinranapad 85,52.3385277,4.918290185714286
Zinranapad 17,52.3385277,4.918290185714286
Zinranapad 241,52.3385277,4.918290185714286
Zinranapad 31,52.3385277,4.918290185714286
Zinranapad 231,52.3385277,4.918290185714286
Zinranapad 199,52.3385277,4.918290185714286
Zinranapad 49,52.3385277,4.918290185714286
Zinranapad 233,52.3385277,4.918290185714286
Zinranapad 215,52.3385277,4.918290185714286
Zinranapad 211,52.3385277,4.918290185714286
Zinranapad 255,52.3385277,4.918290185714286
Zinranapad 229,52.3385277,4.918290185714286
Zinranapad 197,52.3385277,4.918290185714286
Zinranapad 195,52.3385277,4.918290185714286
Zinranapad 7,52.3385277,4.918290185714286
Zinranapad 19,52.3385277,4.918290185714286
Zinranapad 245,52.3385277,4.918290185714286
Zinranapad 117,52.3385277,4.918290185714286
Welnastraat 687,52.3387023,4.920815
Welnastraat 583,52.3387144,4.9207028
Welnastraat 473,52.3387586,4.9206394
Welnastraat 455,52.3387655,4.920624
Welnastraat 321,52.3388302,4.9206242
Welnastraat 205,52.3388927,4.9205319
Welnastraat 139,52.3389196,4.9204882
Welnastraat 129,52.3389305,4.9205386
Welnastraat 33,52.3389737,4.9204726
Dijkmeerlaan 449,52.3391017,4.9238498
Dijkmeerlaan 451,52.3391165,4.9238944
Dijkmeerlaan 453,52.339131,4.923938
Dijkmeerlaan 401,52.339163,4.923853
Dijkmeerlaan 303,52.3392693,4.923929
Dijkmeerlaan 309,52.3393128,4.9240605
Graafschapstraat 102,52.3397521,4.8940902
Meerluchtlaan 72,52.3397682,4.9224551
Meerluchtlaan 40,52.3397746,4.9224738
Tuinbouwstraat 158,52.3398149,4.9440971
Tuinbouwstraat 120,52.3400338,4.944946
Tuinbouwstraat 72,52.3404615,4.9463797
President Kennedylaan 160-2,52.3405983,4.9053506
Lindenhoevestraat 71,52.3406077,4.9226504
Lindenhoevestraat 57,52.3406077,4.9226514
Lindenhoevestraat 73,52.3406078,4.9226502
President Kennedylaan 184-3,52.34071,4.9040435
President Kennedylaan 172-1,52.3407203,4.9044247
President Kennedylaan 172-2,52.3407203,4.9044249
Middenweg 542,52.3407997,4.9503236
Solitudolaan 412-B,52.3408226,4.9225068
Kuinderstraat 34-3,52.3408261,4.9062139
Dialogue | Type KD02 (Bouwnr. 401),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 427),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 403),52.3408312,4.92251455
Dialogue | Type KD03 (Bouwnr. 355),52.3408312,4.92251455
Dialogue |Type KB01 (Bouwnr. 353),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 463),52.3408312,4.92251455
Dialogue | Type KC01 (Bouwnr. 347),52.3408312,4.92251455
Dialogue | Type KD02 (Bouwnr. 435),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 349),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 317),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 351),52.3408312,4.92251455
Dialogue | Type KC01 (Bouwnr. 393),52.3408312,4.92251455
Dialogue | Type KD02 (Bouwnr. 399),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 409),52.3408312,4.92251455
Dialogue | Type KC01 (Bouwnr. 379),52.3408312,4.92251455
Dialogue |Type KB02 (Bouwnr. 279),52.3408312,4.92251455
Dialogue | Type KA02 (Bouwnr. 263),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 261),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 333),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 433),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 319),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 375),52.3408312,4.92251455
Dialogue| Type KD01 (Bouwnr. 445),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 451),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 289),52.3408312,4.92251455
Dialogue | Type KD02 (Bouwnr. 411),52.3408312,4.92251455
Dialogue |Type KD03 (Bouwnr. 323),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 397),52.3408312,4.92251455
Dialogue | Type KD02 (Bouwnr. 423),52.3408312,4.92251455
Dialogue | Type KD02 (Bouwnr. 413),52.3408312,4.92251455
Dialogue| Type KD02 (Bouwnr. 459),52.3408312,4.92251455
Dialogue | Type KC01 (Bouwnr. 419),52.3408312,4.92251455
Dialogue | Type KC01 (Bouwnr. 443),52.3408312,4.92251455
Dialogue | Type KC01 (Bouwnr. 345),52.3408312,4.92251455
Dialogue | Type KC01 (Bouwnr. 417),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 291),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 367),52.3408312,4.92251455
Dialogue | Type KB01 (Bouwnr. 369),52.3408312,4.92251455
Dialogue | Type KB01 (Bouwnr. 385),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 415),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 469),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 365),52.3408312,4.92251455
Dialogue |Type KA02 (Bouwnr. 335),52.3408312,4.92251455
Dialogue | Type KC01 (Bouwnr. 395),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 457),52.3408312,4.92251455
Dialogue | Type KD02 (Bouwnr. 447),52.3408312,4.92251455
Dialogue| Type KD01 (Bouwnr. 439),52.3408312,4.92251455
Dialogue |Type KB03 (Bouwnr. 277),52.3408312,4.92251455
Dialogue | Type KD01 (Bouwnr. 421),52.3408312,4.92251455
Dialogue |Type KB01 (Bouwnr. 337),52.3408312,4.92251455
Dialogue |Type KA01 (Bouwnr. 267),52.3408312,4.92251455
Solitudolaan 412-C,52.3408398,4.9225223
Hunzestraat 126-1,52.3408823,4.9044963
Middenweg 538,52.340907,4.9501612
Kribbestraat 57-2,52.3409071,4.9039679
Vechtstraat 183-H,52.3409081,4.908619
President Kennedyplantsoen 3,52.3409211,4.9002629
Sikkelstraat 8-A,52.3410111,4.9491476
Veeteeltstraat 70-B,52.3410528,4.9458603
President Kennedylaan 262-1,52.3410642,4.8941198
President Kennedylaan 222-2,52.3411038,4.8971128
Veeteeltstraat 41,52.3411475,4.9471506
President Kennedylaan 240-1,52.3411708,4.8959675
President Kennedylaan 244-H,52.3411963,4.8957328
Rijnstraat 233-2,52.3412356,4.9073834
Hunzestraat 115-2,52.3413964,4.9049017
Kribbestraat 35-H,52.3415009,4.9040497
Brinkstraat 93,52.3415546,4.9454444
Middenweg 480,52.3415863,4.949142
Kinderdijkstraat 63-1,52.3416049,4.9031531
Kribbestraat 28-H,52.3416252,4.9036808
Kuinderstraat 30-1,52.3416508,4.9056031
Kuinderstraat 30-2,52.3416509,4.9056033
Dirk Schäferstraat 47-3,52.3416545,4.866174
Eemsstraat 49-H,52.3416744,4.9092131
Kribbestraat 27-1,52.3417254,4.9040615
Kuinderstraat 31-3,52.3417339,4.9061015
Veeteeltstraat 12-A,52.341942,4.9481113
Vechtstraat 145-H,52.3419581,4.9082261
Boterdiepstraat 42-H,52.3419637,4.9096494
Kribbestraat 8-1,52.3421736,4.9037632
Boterdiepstraat 31-H,52.3422343,4.9099406
Boterdiepstraat 23-A,52.3424229,4.909821
Eemsstraat 16-2,52.3425704,4.9085134
Zomerdijkstraat 10-2,52.3425897,4.9043603
Rijnstraat 159-1,52.3426178,4.9068987
Rijnstraat 159-4,52.3426418,4.9069977
Moerdijkstraat 3-H,52.342667,4.9012928
Catharina van Rennesstraat 5-3,52.3427033,4.8759345
Beethovenstraat 149-2,52.3427386,4.8777682
Rooseveltlaan 183-2,52.3429199,4.8973277
Praterlaan 64,52.3429243,4.9508005
Parnassusweg 142,52.3429823,4.8676548
Stadionplein 77-2,52.3429928,4.8578962
Parnassusweg 136,52.3430003,4.8676548
Vrije Geer 15,52.3432237,4.7964941
Vrije Geer 21,52.343233,4.7965527
Uiterwaardenstraat 90-A1,52.3432621,4.9084326
Praterlaan 38,52.3432652,4.9503126
Rooseveltlaan 137-2,52.3433838,4.8986724
Gaaspstraat 58-1,52.343433,4.9084601
Anton Verheijstraat 1-2,52.3434415,4.8761168
Stadionplein 37-2,52.3434554,4.858771
Argonautenstraat 86-H,52.3434668,4.8592698
Waalstraat 79-1,52.3435058,4.9020611
Praterlaan 122,52.3435066,4.9513739
Winterdijkstraat 6-1,52.3436509,4.9045689
Rooseveltlaan 103-3,52.3437837,4.8997544
Trompenburgstraat 43-C,52.3438186,4.911107
Trompenburgstraat 43-B,52.3438198,4.9110933
Von Guerickestraat 68-H,52.3438207,4.9247613
Duke Ellingtonstraat 53,52.3438297,4.8268934
Argonautenstraat 56-3,52.343833,4.8607625
Rooseveltlaan 97-1,52.3438385,4.8999149
Fahrenheitsingel 61,52.3438647,4.9242712
Kinderdijkstraat 6-1,52.3438756,4.9023799
Vechtstraat 81-3,52.3439503,4.9074275
Agamemnonstraat 34-1,52.3439787,4.8638668
Molenbeekstraat 8-H,52.3441034,4.8944232
Rooseveltlaan 126,52.3441119,4.8986499
Cornelis Dopperkade 7-4,52.3441609,4.8762253
Van Tuyll van Serooskerkenweg 69-1,52.3441835,4.8608462
Omval 263,52.3442362,4.9159944
Hectorstraat 32-1,52.3442847,4.8654383
Agamemnonstraat 33-H,52.3444127,4.863867
Van Tuyll van Serooskerkenweg 37-3,52.3444152,4.8624724
Esplanade de Meer 163,52.3445007,4.9498027
Van Tuyll van Serooskerkenweg 110-2,52.3445229,4.8603139
Agamemnonstraat 29-1,52.3445382,4.8638211
Chet Bakerstraat 5,52.3445567,4.824726
Van Tuyll van Serooskerkenweg 106,52.3445774,4.860504
Roerstraat 36-2,52.344677,4.8983646
Henegouwenstraat 24,52.3446787,4.8108712
Van Tuyll van Serooskerkenweg 78-H,52.3446805,4.8613098
Kromme-Mijdrechtstraat 100-2,52.3446866,4.9117191
Kromme-Mijdrechtstraat 98-H,52.3446954,4.9116308
Kromme-Mijdrechtstraat 96-2,52.3447037,4.9115428
Bajeskwartier | The Emerald (Bouwnr. 314),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 607),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 201),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 309),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 704),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 207),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 506),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 1504),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 610),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 303),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 315),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 213),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 904),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 209),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 313),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 901),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 1101),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 304),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 703),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 1304),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 504),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 503),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 1503),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 507),52.34476075,4.91570225
Bajeskwartier | The Emerald (Bouwnr. 206),52.34476075,4.91570225
